Date CreatedTweet Content
2015-09-14 16:54:43,Watch live now: Hillary speaks on the fight to ensure every woman in America can fulfill her potential → http://t.co/FQpxAxA4LX
2015-09-14 16:51:05,RT @HillaryforIA: LIVE on #Periscope https://t.co/Zl36XNlPax
2015-09-14 16:08:45,"“We can’t stop the world from changing, but we can help to shape those changes."" Hillary and the Iran Deal:
https://t.co/AcpXl6HS5r"
2015-09-14 12:05:40,"""We can lift each other up and leave no one behind."" Hillary's remarks at @FoundryUMC yesterday: http://t.co/ctncf8Zfai"
2015-09-14 02:24:13,It’s time we recognize that we have a drug and alcohol addiction epidemic on our hands—and act to address it. http://t.co/t8sDgsOgZS
2015-09-14 02:02:06,Our prisons—where 2/3 inmates meet criteria for substance use disorders—are no substitute for treatment. We must reform our justice system.
2015-09-14 01:37:55,Our health care system allows too many people with substance use disorders to go without care. We need to invest in treatment.
2015-09-14 01:15:41,"23 million Americans suffer from addiction, but only 1 in 10 get the treatment they need. http://t.co/xEy7aZjMTK"
2015-09-14 01:09:27,"Drug and alcohol addiction is a disease, not a moral failing—and we must treat it as such."
2015-09-13 23:59:36,"Leadership is about strength, smart choices, and an unyielding commitment to America’s values.
https://t.co/OCcqTwsonz"
2015-09-13 21:27:52,Happy Grandparents Day! http://t.co/wbs8fTzTCF http://t.co/ZiRUj2MSni
2015-09-13 19:23:57,"L'Shana Tova! To all who celebrate, wishing you a sweet and healthy new year. -H"
2015-09-13 18:37:07,"Every woman and family deserves safety from violence. On VAWA's anniversary, we have more to do to prevent violence and support survivors."
2015-09-13 17:06:58,"We have an obligation not just to our own children and grandchildren, but to every child in America. http://t.co/CfQ8gXhQ9R"
2015-09-13 15:11:13,We need to work to make sure that we give every child in America the same opportunities. http://t.co/PW0BVzXITX
2015-09-12 22:07:57,Take it from @TheEllenShow. http://t.co/gdi88RUjKg
2015-09-12 21:24:20,We need to put our elections back in the hands of everyday Americans. http://t.co/W16DL9R3E8
2015-09-12 19:17:56,"RT @HillaryforSC: How incredibly special--thank you for sharing your special day with us, @reveninperryman. This is why we do this.  https:…"
2015-09-12 17:26:27,Every future president needs one. http://t.co/dLsbiEsVC4
2015-09-12 15:14:30,"At liftoff 23 years ago today, @maejemison made history &amp; became the first African American woman to travel in space. http://t.co/uzN1nf5Ow4"
2015-09-12 12:34:22,"RT @rosenbergerlm: Venezuela should release @LeopoldoLopez, not sentence him on politically-motivated charges that show disregard for its c…"
2015-09-11 22:48:38,"We lost many brave Americans on September 11, 2001—and in the years since, because of it. Today we mourn and honor them. -H"
2015-09-11 21:18:44,9/11 responders deserve our support for their sacrifice. Congress must reauthorize the Zadroga 9/11 Health and Compensation Act. -H
2015-09-11 03:23:08,RT @monnleon: This is so adorable 😍😭 @HillaryClinton's snapchat is literally the best http://t.co/UQbfAHBpB3
2015-09-11 02:20:13,RT @mortazineda: I'd say following @HillaryClinton on snapchat was a pretty good decision http://t.co/LpMhUZLD1G
2015-09-11 01:11:06,"Five-year-old Macey tells Hillary about her presidential aspirations backstage at @TheEllenShow:
https://t.co/DMu8d6YAbK"
2015-09-11 00:29:58,"Highlight of the week: A sitdown with America’s cutest presidential history expert.
https://t.co/PmglfKYC8H"
